scorer,,,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw
bodyparts,,,bodypart1 r_eye,bodypart1 r_eye,bodypart2 l_eye,bodypart2 l_eye,bodypart3 beak,bodypart3 beak,bodypart4 r_leg,bodypart4 r_leg,bodypart5 l_leg,bodypart5 l_leg,bodypart6 neck,bodypart6 neck,bodypart7 tail,bodypart7 tail,bodypart8 r_wing,bodypart8 r_wing,bodypart9 l_wing,bodypart9 l_wing,bodypart10 head,bodypart10 head
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,IMG_2551,img003.png,386.13436361635706,1037.336236550198,391.52868616562444,1022.9513764188183,428.389890252285,1019.3551613859734,316.0081704758808,893.4876352364007,344.7778907386403,892.5885814781894,390.62963240741317,1004.0712474963824,208.12171949053277,909.6706028842029,315.10911671766956,999.5759787053263,351.9703208043302,935.7431618723286,370.8504497267661,1026.5475914516633
labeled-data,IMG_2551,img010.png,378.83268574839445,1042.1766193861677,389.4067839273561,1025.9630021784264,437.3426956719824,1021.0284230282442,319.6177359462091,896.2540645164966,344.2906316971197,893.4343050021067,378.127745869797,1008.3395052134902,202.59771609903328,910.3528620884454,297.05965983109087,988.6011886127618,367.55364769083536,939.9603369895381,395.0463029561357,1044.2914390219598
labeled-data,IMG_2551,img019.png,382.5780875142426,1052.6910530884481,397.6985370841587,1040.5946934325152,445.3279532293948,1026.2302663410946,320.5842442775861,911.3148496097315,339.48480623998137,912.0708720882274,382.5780875142426,1017.9140190776409,213.98507480967683,927.1913216581436,298.65959240120765,1012.6218617281702,359.1413906808724,972.5526703678922,402.9906944336294,1049.6669631744649
labeled-data,IMG_2551,img023.png,379.6062934119054,1055.691134180479,393.5824927440982,1043.9217031638957,442.1313956875048,1030.6810932702392,328.1150327143529,904.1597098419674,343.5624109236187,914.4579619814779,377.399525096296,1034.3590404629215,206.74277535583636,925.4918035595249,297.22027629582146,1017.4404833765828,358.2741996943479,952.708612785374,397.2604399367805,1056.4267236190155
labeled-data,IMG_2551,img029.png,376.8449928248393,1056.5809930707085,409.9465175589802,1049.9606881238803,445.9904000472669,1042.6047937385156,317.2622483033857,923.4393046956084,342.2722892136255,917.5545891873167,375.3738139477664,1033.777720476078,216.48649522389016,938.1510934663377,316.5266588648493,1032.3065415990052,332.7096265126514,981.5508703399892,387.14324496434983,1060.2589402633907
labeled-data,IMG_2551,img054.png,366.3108463472579,1082.1158566123042,407.245451019584,1081.659586830012,426.98376762031245,1073.9358977253792,323.143058546915,948.6404966946682,353.1796272871539,943.4913706249129,388.3653220971481,1060.2048948726983,248.48073053546386,976.1025024000294,311.9866187291119,1054.1975811246507,374.6343192444674,1000.9899450705132,390.9398851320257,1089.3832759346449
labeled-data,IMG_2551,img056.png,362.02432660068655,1083.1105369975253,406.48662155222394,1076.1633034113474,417.6021952901083,1071.9949632596408,320.3409250836202,948.3342054256775,347.43513606971334,948.3342054256775,371.75045362133534,1059.489942804521,255.73165273216745,980.291479922095,327.28815866979795,1053.9321559355787,362.02432660068655,1019.1959880046902,389.1185375867796,1085.1947070733786
labeled-data,IMG_2551,img060.png,370.25032878903005,1088.1485073299013,402.4323667250004,1083.5510733390486,416.2246686975591,1080.4861173451466,329.6396618698295,951.7579656012654,348.0293978332411,953.2904435982164,391.7050207463436,1061.3301423832595,214.70381209850697,965.5502675738242,303.58753592166306,1046.7716014122254,370.25032878903005,1013.8233244777796,381.74391376616234,1089.6809853268524
labeled-data,IMG_2551,img064.png,384.13615023135264,1089.7094894175957,406.62271070661313,1089.7094894175957,422.58091491486255,1082.4557602320278,323.93019799113904,954.064753647476,350.76899597774025,956.9662453217031,374.7063022901143,1054.8915893268697,238.33619360143777,979.4528057969636,326.8316896653662,1052.7154705711994,358.0227251633082,1004.1154850278945,396.467489846818,1098.4139644402771
