scorer,,,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw
bodyparts,,,bodypart1 r_eye,bodypart1 r_eye,bodypart2 l_eye,bodypart2 l_eye,bodypart3 beak,bodypart3 beak,bodypart4 r_leg,bodypart4 r_leg,bodypart5 l_leg,bodypart5 l_leg,bodypart6 neck,bodypart6 neck,bodypart7 tail,bodypart7 tail,bodypart8 r_wing,bodypart8 r_wing,bodypart9 l_wing,bodypart9 l_wing,bodypart10 head,bodypart10 head
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,IMG_2547,img001.png,598.2832704929476,1300.0557882977237,628.9514560647103,1303.7687425356994,589.6794246848908,1295.7916111616735,628.9514560647103,1185.9526483962409,654.723726657717,1175.5210150609762,620.9743246906845,1275.541969981454,690.3140050956783,1185.3390229059312,624.042452142233,1234.4290621307055,662.7008580317428,1247.9288229175186,609.9290658651103,1309.2913719484864
labeled-data,IMG_2547,img003.png,603.5491860417126,1296.1163126499357,631.5055473629402,1302.1069615044844,589.5710053810989,1291.4569190963978,626.1805261588968,1180.2971014619934,654.8025151306297,1167.6501761023903,620.8555049548535,1274.150600183257,668.115068140738,1176.9689632094662,606.8773242942397,1222.8972710943399,674.7713446457922,1235.5441964539427,616.1961114013155,1303.4382168054954
labeled-data,IMG_2547,img010.png,583.1908915479801,1289.6776131831405,603.4925348883953,1285.2366287024245,613.6433565586028,1288.4087604743645,610.471224786663,1154.544799698502,630.1384417726902,1164.6956213687095,600.9548294708434,1251.612031919862,642.8269688604496,1177.384148456469,580.0187597760403,1211.0087452390317,636.48270531657,1221.1595669092392,597.256545042259,1301.7000966031128
labeled-data,IMG_2547,img012.png,576.6381097421475,1281.7795250926124,604.2200555099657,1281.7795250926124,614.8284961898958,1285.3156719859223,596.4405323446837,1170.7445126426776,621.9007899765159,1166.5011363707056,591.4899266940497,1259.1481849754282,636.0453775497559,1172.1589714000017,573.8091922274996,1213.88550474106,629.6803131417979,1226.615633556976,593.0236368051344,1294.0285299223972
labeled-data,IMG_2547,img016.png,568.637702201218,1277.4616817272395,597.0932842603245,1277.4616817272395,601.586270901236,1270.7222017658721,593.3491287262317,1157.6487046362645,598.5909464739618,1150.9092246748974,584.3631554444084,1237.773633065854,620.307048571701,1158.3975357430832,560.4005600262135,1213.0622065408406,613.5675686103336,1217.5551931817522,582.1166621239527,1281.2058372613324
labeled-data,IMG_2547,img029.png,548.9349833404251,1266.9406046764384,560.5834672242698,1255.2921207925938,580.5522967394323,1251.9639825400666,542.2787068353709,1127.1587980703011,573.0639856712464,1132.9830400122237,545.606845087898,1242.811602345617,540.6146377091075,1145.4635584592002,517.3176699414179,1182.9051138001298,571.399916544983,1189.561390305184,541.4466722722391,1256.9561899188573
labeled-data,IMG_2547,img030.png,542.3970689521924,1268.2679078132746,552.3814837097736,1251.627216550639,574.0143823511996,1252.459251113771,529.9165505052158,1125.9899975177418,561.5338639042232,1129.318135770269,540.7329998259288,1225.8341450935543,537.4048615734018,1142.6306887803773,518.268066621371,1178.4081749950433,569.8542095355408,1182.568347810702,555.513859830244,1267.1502773863476
labeled-data,IMG_2547,img037.png,530.23113757332,1257.6326340186833,551.2920124525929,1244.9961090911197,568.1407123560111,1244.9961090911197,516.7521776505853,1132.9522547333877,534.4433125491746,1141.376604685097,518.4370476409272,1212.9835792746248,495.69130277131234,1145.5887796609516,487.26695281960315,1187.7105294194973,548.7647074670801,1183.4983544436427,542.0252275057128,1264.3721139800507
labeled-data,IMG_2547,img043.png,518.4230902611307,1249.312704404647,532.1516605528049,1238.3298481713077,551.3716589611488,1239.2450861907528,501.9488059111216,1112.027001487905,518.4230902611307,1117.5184296045747,520.2535663000206,1213.618421646294,496.45737779445193,1142.2298561295884,473.5764273083282,1184.3308050240557,536.7278506500295,1170.6022347323817,524.8297563972453,1250.227942424092
